Year,Month,Date,AMR,BRCR,CALR,CSMR,DRCR,FCSL,GCD,MISDV,MOKE,SACV,SACVDIV,SFS4,SJR,SPCR,SWS,YOLL,YOLSW,XGEO1,EFFECT1,PREC,YOLO1,MISC,SAC,CD,EAST,TOT1,WEST1,RIO1,OUT1,DIVER1,EFFDIV1
1931,3,3/20/1931,4550,0,80,345,39,0,1180,0,26,21300,24.5,0,735,258,0,108,0,4264,27361,1662,108,119,25826,-482,1225,27159,5802,21805,27641,0,0
1931,3,3/21/1931,3700,0,69,300,20,0,1222,0,36,22400,24.5,0,720,194,0,103,0,4297,27508,1662,103,89,26076,-440,1145,27324,5728,22005,27764,0,0
1931,3,3/22/1931,3700,0,62,275,9.5,0,1265,0,34,21100,24.5,0,710,164,0,98,0,4124,26131,1662,98,72,24776,-397,1091,25965,5473,20861,26362,0,0
1931,3,3/23/1931,3280,0,53,250,5.5,0,1265,0,30,19300,24.5,0,685,140,0,94,0,3829,23262,287,94,59,22556,978,1024,23674,4217,18547,22696,4,2
1931,3,3/24/1931,2900,0,48,226,3.8,0,1307,0,27,18000,24.5,0,656,126,0,89,0,3605,21376,0,89,52,20876,1307,961,21926,3716,16994,20619,6,4
1931,3,3/25/1931,2750,0,44,238,6.5,0,1307,0,26,16500,24.5,0.11,647,113,0,84,0,3386,19987,630,84,51,19226,677,962,20272,3908,15734,19595,3,2
1931,3,3/26/1931,2230,0,43,212,8,0,1349,0,20,14900,24.5,0,638,104,0,80,0,3104,17805,630,80,51,17106,719,921,18107,3558,13881,17388,4,2
1931,3,3/27/1931,1900,0,40,187,2.8,0,1349,0,10,13700,24.5,0,629,97,0,75,0,2901,16217,630,75,43,15576,719,869,16520,3303,12549,15801,4,3
1931,3,3/28/1931,1700,0,36,174,0.8,0,1391,0,6.5,12800,24.5,0.02,602,92,0,70,0,2754,15093,745,70,37,14476,646,820,15366,3154,11611,14720,4,2
1931,3,3/29/1931,1600,0,34,162,0.9,0,1391,0,6,12000,24.5,0,598,89,0,65,0,2635,14170,745,65,35,13576,646,801,14442,3016,10825,13796,4,3
1931,3,3/30/1931,1450,0,31,149,0.3,0,1391,0,6,11100,24.5,0,611,85,0,61,0,2495,12848,115,61,31,12526,1276,797,13384,2463,9735,12108,10,6
1931,3,3/31/1931,1450,0,30,144,0,0,1433,0,6,10200,24.5,0,606,81,0,56,0,2375,11914,115,56,30,11626,1318,786,12468,2304,8938,11150,11,6
1931,4,4/1/1931,1800,0,28,141,0,0,1475,0,7,9680,184.5,0,534,77,0,80,0,2331,11552,115,80,28,11296,1360,710,12086,2157,8664,10726,11,7
1931,4,4/2/1931,2350,0,27,139,0,0,1475,0,7,9320,184.5,0,514,72,0,56,0,2357,11715,0,56,27,11486,1475,687,12229,2085,8772,10754,12,8
1931,4,4/3/1931,2480,0,25,136,0,0,1475,0,7,9320,184.5,0,498,68,0,64,0,2374,11848,0,64,25,11616,1475,666,12346,2081,8893,10871,12,8
1931,4,4/4/1931,2230,0,24,134,0,0,1517,0,7,9140,184.5,0,498,63,0,75,0,2317,11426,0,75,24,11186,1517,663,11924,1994,8519,10407,13,9
1931,4,4/5/1931,2120,0,23,132,0,0,1517,0,7,8620,184.5,0,498,61,0,75,0,2233,10793,0,75,23,10556,1517,660,11291,1907,7973,9774,13,9
1931,4,4/6/1931,2170,0,21,128,0,0,1517,0,7,8110,184.5,0,486,58,0,71,0,2172,10323,0,71,21,10096,1517,642,10809,1828,7570,9292,14,10
1931,4,4/7/1931,2680,0,21,123,0,0,1517,0,7,7600,184.5,0,466,52,0,89,0,2172,10336,0,89,21,10096,1517,617,10802,1803,7588,9285,14,10
1931,4,4/8/1931,2970,0,19,121,0,0,1560,0,7,7280,184.5,0,438,47,0,39,0,2168,10252,0,39,19,10066,1560,585,10690,1739,7500,9130,15,11
1931,4,4/9/1931,2680,0,19,121,0,0,1560,0,6,7120,184.5,0,413,46,0,34,0,2108,9796,0,34,19,9616,1560,559,10209,1653,7105,8649,15,12
1931,4,4/10/1931,2540,0,18,117,0,0,1560,0,5,6800,184.5,0,396,42,0,44,0,2047,9340,0,44,18,9156,1560,536,9736,1569,6716,8176,16,12
1931,4,4/11/1931,2680,0,17,115,0,0,1560,0,5,6480,184.5,0,396,40,0,44,0,2023,9157,0,44,17,8976,1560,533,9553,1542,6560,7993,16,13
1931,4,4/12/1931,2540,0,16,128,0,0,1560,0,5.5,6000,184.5,0,402,40,0,39,0,1940,8544,0,39,16,8356,1560,552,8947,1478,6018,7387,17,14
1931,4,4/13/1931,2290,0,14,113,0,0,1602,0,5.5,6000,184.5,0,382,41,0,37,0,1907,8275,0,37,14,8106,1602,515,8658,1381,5787,7056,19,15
1931,4,4/14/1931,2170,0,13,113,0,0,1602,0,6,5680,184.5,0,376,39,0,30,0,1849,7828,0,30,13,7666,1602,508,8204,1316,5398,6602,20,16
1931,4,4/15/1931,1900,0,13,107,0,0,1602,0,6.5,5530,184.5,0,373,38,0,28,0,1793,7400,0,28,13,7246,1602,500,7774,1252,5032,6172,21,17
1931,4,4/16/1931,1850,0,12,102,0,0,1602,0,7,5230,184.5,0,370,37,0,30,0,1746,7047,0,30,12,6896,1602,491,7417,1196,4731,5815,22,17
1931,4,4/17/1931,2230,0,11,100,0,0,1602,0,6.5,4790,184.5,0,364,35,0,42,0,1738,6995,0,42,11,6836,1602,482,7360,1179,4691,5758,22,18
1931,4,4/18/1931,2610,0,11,100,0,0,1602,0,6.5,4510,184.5,0,340,34,0,50,0,1751,7103,0,50,11,6936,1602,458,7444,1168,4786,5842,22,18
1931,4,4/19/1931,2820,0,11,102,0,0,1602,0,6,4370,184.5,0,316,33,0,53,0,1761,7178,0,53,11,7006,1602,435,7494,1155,4849,5892,21,18
1931,4,4/20/1931,2900,0,10,104,0,0,1602,0,6.5,4230,184.5,0,319,32,0,56,0,1753,7122,0,56,10,6946,1602,440,7442,1152,4800,5840,22,18
1931,4,4/21/1931,2820,0,9,104,0,0,1602,0,6.5,4090,184.5,0,319,29,0,67,0,1723,6912,0,67,9,6726,1602,439,7232,1121,4621,5630,22,19
1931,4,4/22/1931,3040,0,7.5,100,0,0,1602,0,6.5,3950,184.5,0,310,27,0,135,0,1734,7055,0,135,8,6806,1602,425,7366,1118,4758,5764,22,18
1931,4,4/23/1931,2970,0,5,111,0,0,1602,0,6.5,3950,184.5,0.01,304,27,0,94,0,1725,6952,57,94,5,6736,1545,427,7257,1148,4672,5712,21,18
1931,4,4/24/1931,2610,0,5.5,139,0,0,1644,0,6.5,4230,184.5,0.02,298,27,0,56,0,1714,6863,172,56,6,6656,1472,450,7162,1207,4586,5690,21,17
1931,4,4/25/1931,2170,0,4,139,0,0,1644,0,6.5,4510,184.5,0,307,26,0,50,0,1693,6695,172,50,4,6496,1472,457,7003,1193,4441,5531,21,17
1931,4,4/26/1931,2120,0,3.4,121,0,0,1644,0,7.5,4230,184.5,0.03,319,28,0,53,0,1649,6350,344,53,3,6166,1300,451,6670,1255,4206,5370,19,15
1931,4,4/27/1931,3360,0,2.5,132,0,0,1644,0,13,4230,184.5,0.08,346,29,0,50,0,1814,7603,802,50,3,7406,842,494,7950,1761,5406,7108,11,7
1931,4,4/28/1931,3790,0,4,152,0,0,1686,0,9.5,4230,184.5,0.01,358,27,0,60,0,1871,8061,802,60,4,7836,884,524,8420,1820,5777,7536,10,7
1931,4,4/29/1931,3880,0,4,139,0,0,1686,0,10,4370,184.5,0,367,25,0,80,0,1902,8299,688,80,4,8066,998,520,8666,1773,5965,7668,12,8
1931,4,4/30/1931,3610,0,4,132,0,0,1686,0,10,4370,184.5,0,370,23,0,75,0,1866,8017,688,75,4,7796,998,516,8387,1733,5726,7389,12,8
1931,5,5/1/1931,3440,0,4.4,123,0,0,1686,0,9.5,4370,236.5,0,376,23,0,0,0,1836,7733,516,23,4,7574,1170,513,8110,1589,5433,6940,14,10
1931,5,5/2/1931,3360,0,4.4,119,0,0,1686,0,9,4230,236.5,0,376,22,0,0,0,1807,7508,57,22,4,7354,1629,508,7884,1256,5113,6255,21,17
1931,5,5/3/1931,3360,0,4.8,111,0,0,1728,0,9,4370,236.5,0,376,21,0,0,0,1826,7639,0,21,5,7494,1728,501,8016,1204,5205,6288,22,18
1931,5,5/4/1931,3280,0,5,111,0,0,1770,0,10,4510,236.5,0,385,20,0,0,0,1834,7700,0,20,5,7554,1770,511,8085,1195,5244,6315,22,18
1931,5,5/5/1931,3120,0,5.5,106,0,0,1770,0,9.5,4510,236.5,0,373,19,0,0,0,1812,7534,0,19,6,7394,1770,495,7908,1157,5105,6138,22,19
1931,5,5/6/1931,3120,0,5.5,98,0,0,1770,0,10,4090,236.5,0,361,17,0,0,0,1756,7104,0,17,6,6974,1770,475,7466,1081,4739,5696,24,20
1931,5,5/7/1931,3040,0,6,91,0,0,1812,0,10,3680,236.5,0,349,15,0,0,0,1691,6606,0,15,6,6484,1812,456,6955,969,4301,5143,26,22
1931,5,5/8/1931,2480,0,7,87,0,0,1812,0,10,3950,236.5,0,340,13,0,0,0,1653,6311,0,13,7,6194,1812,444,6651,919,4047,4839,27,23
1931,5,5/9/1931,2000,0,7,76,0,0,1855,0,10,3950,236.5,0,343,12,0,0,0,1589,5819,0,12,7,5714,1855,436,6162,819,3618,4307,30,26
1931,5,5/10/1931,1900,0,6,68,0,0,1855,0,11,3550,236.5,0,370,12,0,0,0,1522,5311,0,12,6,5214,1855,455,5681,771,3185,3826,33,28
1931,5,5/11/1931,1900,0,5.5,63,0,0,1897,0,10,3100,236.5,0,382,11,0,0,0,1463,4853,0,11,6,4764,1897,461,5236,691,2781,3339,36,31
1931,5,5/12/1931,1850,0,4.8,58,0,0,1939,0,10,2610,236.5,0,382,11,0,0,0,1391,4307,0,11,5,4224,1939,455,4690,586,2301,2751,41,36
1931,5,5/13/1931,1850,0,3.7,54,0,0,1939,0,10,2440,236.5,0,410,11,0,0,0,1368,4132,0,11,4,4054,1939,478,4543,586,2154,2604,43,37
1931,5,5/14/1931,1850,0,3.7,55,0,0,1981,0,11,2440,236.5,0.09,444,11,0,0,0,1368,4134,516,11,4,4054,1465,514,4579,930,2287,3114,32,25
1931,5,5/15/1931,2060,0,2.8,59,0,0,1981,0,14,2380,236.5,0,486,11,0,0,0,1388,4290,516,11,3,4204,1465,562,4777,998,2417,3312,31,23
1931,5,5/16/1931,1700,0,2.7,60,0,0,2023,0,15,2440,236.5,0,472,10,0,0,0,1348,3991,516,10,3,3904,1507,550,4464,918,2144,2957,34,26
1931,5,5/17/1931,1650,0,2.5,50,0,0,2065,0,15,2500,236.5,0,458,10,0,0,0,1349,3991,516,10,3,3914,1549,526,4450,868,2141,2901,35,27
1931,5,5/18/1931,1460,0,2.5,43,0,0,2065,0,16,2910,236.5,0,483,9.5,0,0,0,1379,4205,516,9.5,3,4134,1549,545,4689,917,2331,3140,33,25
1931,5,5/19/1931,1380,0,2.5,38,0,0,2108,0,16,3420,236.5,0,490,8,0,0,0,1436,4628,0,8,3,4564,2108,547,5119,613,2546,3011,41,35
1931,5,5/20/1931,1050,0,2.4,34,0,0,2150,0,16,3290,236.5,0,466,7,0,0,0,1375,4163,0,7,2,4104,2150,518,4629,496,2134,2479,46,40
1931,5,5/21/1931,910,0,2.2,30,0,0,2150,0,15,2610,236.5,0,472,7.5,0,0,0,1266,3338,0,7.5,2,3284,2150,519,3811,388,1424,1661,56,50
1931,5,5/22/1931,925,0,2.2,26,0,0,2192,0,14,2070,236.5,0,444,8,0,0,0,1196,2809,0,8,2,2759,2192,486,3253,257,957,1061,67,62
1931,5,5/23/1931,902,0,2.2,24,0,0,2234,0,12,1740,236.5,0,438,9.5,0,0,0,1149,2453,0,9.5,2,2406,2234,476,2892,173,641,658,77,73
1931,5,5/24/1931,873,0,2.5,25,0,0,2276,0,8,1600,236.5,0,441,12,0,0,0,1126,2284,0,12,3,2237,2276,477,2726,124,486,450,83,80
1931,5,5/25/1931,985,0,4.8,30,0,0,2318,0,9,1700,236.5,1.07,522,14,0,0,0,1155,4631,6134,14,5,2449,-3816,566,3029,4201,2376,6845,0,0
1931,5,5/26/1931,2680,0,3,48,0,0,2318,0,10,1830,236.5,0,562,12,0,0,0,1397,6511,6134,12,3,4274,-3816,623,4909,4500,3957,8725,0,0
1931,5,5/27/1931,2170,0,2.5,51,0,0,2360,0,10,2730,236.5,0,588,10,0,0,0,1449,6910,6134,10,3,4664,-3774,652,5326,4554,4282,9100,0,0
1931,5,5/28/1931,1420,0,2.4,51,0,0,2403,0,10,3680,236.5,0,584,9,0,0,0,1476,7087,6134,9,2,4864,-3731,647,5520,4548,4442,9251,0,0
1931,5,5/29/1931,1080,0,2.2,39,0,0,2445,0,10,3680,236.5,0,566,9,0,0,0,1431,6699,6134,9,2,4524,-3689,617,5150,4446,4135,8839,0,0
1931,5,5/30/1931,910,0,2,26,0,0,2487,0,10,3030,236.5,0,530,9,0,0,0,1322,3751,0,9,2,3704,2487,568,4281,273,1695,1794,58,52
1931,5,5/31/1931,932,0,1.9,22,0,0,2529,0,10,2790,236.5,0,486,7,0,0,0,1293,3526,0,7,2,3486,2529,520,4013,169,1492,1484,63,58
1931,6,6/1/1931,747,0,2,19,0,0,2571,0,10,2550,219.2,0,448,7,0,0,0,1238,3116,0,7,2,3078,2571,479,3564,46,1127,993,72,68
1931,6,6/2/1931,669,0,2.2,17,0,0,2613,0,10,2280,219.2,0,441,8,0,0,0,1192,2767,0,8,2,2730,2613,470,3208,-36,814,595,81,78
1931,6,6/3/1931,598,0,2.2,15,0,0,2656,0,10,2020,219.2,0,424,8.5,0,0,0,1148,2435,0,8.5,2,2399,2656,451,2859,-127,516,203,93,92
1931,6,6/4/1931,524,0,2.4,14,0,0,2698,0,10,1830,219.2,0,388,8.5,0,0,0,1113,2170,0,8.5,2,2135,2698,414,2558,-227,275,-140,105,106
1931,6,6/5/1931,486,0,2.5,13,0,0,2740,0,10,1650,219.2,0,385,8,0,0,0,1084,1950,0,8,3,1917,2740,411,2336,-286,74,-404,117,121
1931,6,6/6/1931,472,0,2.7,12,0,0,2782,0,10,1560,219.2,0,406,8,0,0,0,1070,1846,0,8,3,1813,2782,431,2252,-307,-28,-530,124,129
1931,6,6/7/1931,536,0,2.4,12,0,0,2824,0,10,1520,219.2,0,406,8.5,0,0,0,1073,1870,0,8.5,2,1837,2824,430,2276,-333,-18,-548,124,129
1931,6,6/8/1931,515,0,2.7,13,0,0,2866,0,11,1480,219.2,0,392,8,0,0,0,1065,1811,0,8,3,1776,2866,419,2203,-379,-83,-663,130,137
1931,6,6/9/1931,432,0,2.7,14,0,0,2908,0,11,1400,219.2,0,402,8,0,0,0,1044,1649,0,8,3,1613,2908,430,2051,-416,-237,-857,142,152
1931,6,6/10/1931,428,0,2.5,13,0,0,2951,0,11,1320,219.2,0,379,8,0,0,0,1032,1563,0,8,3,1529,2951,406,1943,-480,-321,-1008,152,164
1931,6,6/11/1931,348,0,2.4,13,0,0,2993,0,11,1180,219.2,0,370,7.5,0,0,0,1003,1343,0,7.5,2,1309,2993,396,1713,-546,-525,-1280,175,195
1931,6,6/12/1931,343,0,2.2,12,0,0,3035,0,11,1240,219.2,0,370,7,0,0,0,1010,1396,0,7,2,1364,3035,395,1766,-568,-489,-1269,172,191
1931,6,6/13/1931,312,0,2.2,10,0,0,3077,0,11,1230,219.2,0,373,4.8,0,0,0,1005,1351,0,4.8,2,1323,3077,396,1724,-599,-539,-1353,178,200
1931,6,6/14/1931,275,0,2.2,9.5,0,0,3119,0,11,1220,219.2,0,392,5,0,0,0,999,1304,0,5,2,1276,3119,415,1696,-613,-591,-1423,184,209
1931,6,6/15/1931,266,0,2.7,10,0,0,3161,0,12,1360,219.2,0,420,8,0,0,0,1016,1440,0,8,3,1407,3161,445,1860,-594,-486,-1301,170,190
1931,6,6/16/1931,336,0,3.7,12,0,0,3203,0,12,1560,219.2,0.21,448,11,0,0,0,1052,1716,1204,11,4,1677,1999,476,2164,229,76,165,92,90
1931,6,6/17/1931,3500,0,3,68,0,0,3246,0,12,1780,219.2,0,427,9.5,0,0,0,1502,5153,1204,9.5,3,5061,2042,510,5581,685,2997,3539,37,31
1931,6,6/18/1931,2100,0,2.7,96,0,0,3288,0,12,2280,219.2,0,399,7,0,0,0,1382,4279,1204,7,3,4161,2084,510,4678,537,2202,2594,45,39
1931,6,6/19/1931,1580,0,2.7,58,0,0,3330,0,12,3290,219.2,0,388,7,0,0,0,1448,4731,1204,7,3,4651,2126,461,5119,527,2615,2993,42,37
1931,6,6/20/1931,1020,0,2.7,39,0,0,3372,0,13,3420,219.2,0,406,6.5,0,0,0,1390,4282,1204,6.5,3,4221,2168,461,4689,442,2230,2521,46,41
1931,6,6/21/1931,770,0,2.7,30,0,0,3414,0,14,2910,219.2,0,434,6,0,0,0,1289,3514,0,6,3,3461,3414,481,3948,-449,1222,534,86,85
1931,6,6/22/1931,620,0,2.5,24,0,0,3456,0,15,2670,219.2,0,434,6,0,0,0,1237,3118,0,6,3,3071,3456,476,3553,-533,872,97,97,97
1931,6,6/23/1931,528,0,2.5,20,0,0,3456,0,15,2550,219.2,0,406,6,0,0,0,1209,2902,0,6,3,2859,3456,444,3309,-593,688,-147,104,105
1931,6,6/24/1931,466,0,2.4,16,0,0,3499,0,15,2440,219.2,0,379,5.5,0,0,0,1186,2726,0,5.5,2,2687,3499,412,3105,-676,527,-394,113,114
1931,6,6/25/1931,382,0,2.2,14,0,0,3541,0,14,2070,219.2,0,379,5,0,0,0,1126,2268,0,5,2,2233,3541,409,2647,-767,121,-894,134,139
1931,6,6/26/1931,351,0,2.2,12,0,0,3541,0,15,1780,219.2,0,352,4.8,0,0,0,1083,1946,0,4.8,2,1912,3541,381,2298,-838,-158,-1243,154,164
1931,6,6/27/1931,294,0,2.2,10,0,0,3583,0,10,1560,219.2,0,340,4.2,0,0,0,1046,1661,0,4.2,2,1635,3583,362,2001,-921,-410,-1582,179,195
1931,6,6/28/1931,269,0,2,8.5,0,0,3583,0,7,1360,219.2,0,337,3.4,0,0,0,1017,1431,0,3.4,2,1410,3583,355,1768,-957,-607,-1815,203,227
1931,6,6/29/1931,230,0,1.2,8,0,0,3625,0,6.5,1400,219.2,0,334,3.6,0,0,0,1017,1430,0,3.6,1,1411,3625,350,1765,-989,-617,-1860,205,230
1931,6,6/30/1931,214,0,0.5,7,0,0,3625,0,6.5,1240,219.2,0,307,3.4,0,0,0,993,1252,0,3.4,1,1235,3625,322,1560,-1041,-770,-2065,232,265
1931,7,7/1/1931,190,0,0.1,7,0,0,3625,0,6.5,1060,249.2,0,298,3.8,0,0,0,962,1018,0,3.8,0,1001,3625,312,1317,-1082,-972,-2308,275,327
1931,7,7/2/1931,188,0,0,5.5,0,0,3625,0,6.5,950,249.2,0,307,4.2,0,0,0,947,905,0,4.2,0,889,3625,319,1212,-1090,-1069,-2413,299,367
1931,7,7/3/1931,266,0,0,4.8,0,0,3667,0,6.5,905,249.2,0,301,4.2,0,0,0,952,937,0,4.2,0,922,3667,312,1238,-1120,-1053,-2429,296,359
1931,7,7/4/1931,226,0,0,3.6,0,0,3667,0,6.5,846,249.2,0,282,3.8,0,0,0,938,837,0,3.8,0,823,3667,292,1119,-1154,-1138,-2548,328,404
1931,7,7/5/1931,212,0,0,2.8,0,0,3709,0,6.5,811,249.2,0,278,3.4,0,0,0,932,787,0,3.4,0,774,3709,287,1064,-1192,-1193,-2645,349,436
1931,7,7/6/1931,206,0,0,2.8,0,0,3709,0,6.5,755,249.2,0,280,2.8,0,0,0,924,724,0,2.8,0,712,3709,289,1004,-1198,-1248,-2705,369,474
1931,7,7/7/1931,171,0,0,2.1,0,0,3709,0,7,707,249.2,0,270,8,0,0,0,913,646,0,8,0,629,3709,279,916,-1219,-1315,-2793,405,532
1931,7,7/8/1931,189,0,0,2.1,0,0,3709,0,7,616,249.2,0,255,6,0,0,0,903,571,0,6,0,556,3709,264,826,-1244,-1380,-2883,449,605
1931,7,7/9/1931,165,0,0,2.1,0,0,3709,0,7,532,249.2,0,235,4.6,0,0,0,889,462,0,4.6,0,448,3709,244,697,-1278,-1475,-3012,532,752
1931,7,7/10/1931,202,0,0,1.8,0,0,3709,0,7,507,249.2,0,210,4.2,0,0,0,890,473,0,4.2,0,460,3709,219,683,-1302,-1464,-3026,543,740
1931,7,7/11/1931,119,0,2.3,1.7,0,0,3709,0,6,448,249.2,0,228,4,0,0,0,871,332,0,4,2,318,3709,238,560,-1302,-1588,-3149,662,1048
1931,7,7/12/1931,158,0,3.4,1.3,0,0,3709,0,4.3,394,249.2,0,240,4,0,0,0,869,316,0,4,3,303,3709,249,556,-1293,-1601,-3153,667,1098
1931,7,7/13/1931,174,0,3.7,1.1,0,0,3709,0,4.1,377,249.2,0,235,4.4,0,0,0,869,315,0,4.4,4,302,3709,244,550,-1298,-1601,-3159,674,1103
1931,7,7/14/1931,150,0,4,1,0,0,3709,0,3.4,399,249.2,0,218,3.4,0,0,0,869,312,0,3.4,4,300,3709,226,529,-1316,-1604,-3180,701,1119
1931,7,7/15/1931,136,0,4,0.9,0,0,3709,0,3.4,399,249.2,0,208,3.6,0,0,0,867,298,0,3.6,4,286,3709,216,506,-1328,-1616,-3203,733,1175
1931,7,7/16/1931,132,0,4.4,0.7,0,0,3709,0,3.4,377,249.2,0,200,4,0,0,0,864,272,0,4,4,260,3709,208,472,-1339,-1639,-3237,786,1290
1931,7,7/17/1931,137,0,4.4,0.5,0,0,3709,0,3.6,360,249.2,0,216,3.8,0,0,0,862,260,0,3.8,4,248,3709,224,476,-1325,-1649,-3233,779,1343
1931,7,7/18/1931,136,0,4.4,0.4,0,0,3709,0,3.9,328,249.2,0,210,3.4,0,0,0,858,227,0,3.4,4,215,3709,218,436,-1335,-1678,-3273,851,1542
1931,7,7/19/1931,98,0,4.4,0.3,0,0,3709,0,4.6,311,249.2,0,222,3.2,0,0,0,850,172,0,3.2,4,160,3709,231,394,-1330,-1725,-3315,941,2027
1931,7,7/20/1931,82,0,4.4,0.2,0,0,3667,0,7,306,249.2,0,220,3,0,0,0,847,153,0,3,4,139,3667,231,373,-1306,-1732,-3294,983,2253
1931,7,7/21/1931,75,0,4.4,0.2,0,0,3667,0,7,317,249.2,0,206,2.7,0,0,0,848,157,0,2.7,4,143,3667,217,363,-1319,-1729,-3304,1010,2204
1931,7,7/22/1931,114,0,4,0.1,0,0,3667,0,5.5,322,249.2,0,214,2.6,0,0,0,854,199,0,2.6,4,187,3667,224,414,-1306,-1691,-3253,886,1735
1931,7,7/23/1931,102,0,3.7,0,0,0,3667,0,5,304,249.2,0,210,2.6,0,0,0,850,168,0,2.6,4,157,3667,219,379,-1315,-1717,-3288,968,2057
1931,7,7/24/1931,92,0,3.4,0,0,0,3667,0,80,304,249.2,0,202,2.4,0,0,0,849,233,0,2.4,3,147,3667,285,434,-1250,-1726,-3233,845,1488
1931,7,7/25/1931,101,0,3.4,0,0,0,3625,0,275,345,249.2,0,206,2.2,0,0,0,855,477,0,2.2,3,197,3625,484,683,-1017,-1671,-2942,531,717
1931,7,7/26/1931,94,0,3.4,0,0,0,3625,0,307,385,249.2,0,214,0.9,0,0,0,860,541,0,0.9,3,230,3625,524,755,-972,-1644,-2870,480,630
1931,7,7/27/1931,88,0,3.4,0,0,0,3625,0,318,418,249.2,0,216,0.9,0,0,0,863,579,0,0.9,3,257,3625,537,795,-956,-1620,-2830,456,589
1931,7,7/28/1931,33,0,3,0,0,0,3583,0,307,462,249.2,0,202,1.8,0,0,0,862,558,0,1.8,3,246,3583,512,760,-955,-1617,-2823,471,606
1931,7,7/29/1931,47,0,3,0,0,0,3583,0,296,429,249.2,0,208,2.6,0,0,0,859,528,0,2.6,3,227,3583,507,737,-963,-1633,-2846,486,639
1931,7,7/30/1931,80,0,3.7,0,0,0,3583,0,296,375,249.2,0,210,2.6,0,0,0,856,508,0,2.6,4,206,3583,510,719,-963,-1651,-2864,498,664
1931,7,7/31/1931,55,0,4,0,0,0,3541,0,285,345,249.2,0,208,2.4,0,0,0,849,442,0,2.4,4,151,3541,497,650,-956,-1687,-2891,545,754
1931,8,8/1/1931,65,0,2.4,0,0,0,3541,0,471,345,227.6,0,214,2.4,0,0,0,853,658,0,2.4,2,182,3541,687,871,-762,-1660,-2670,407,506
1931,8,8/2/1931,90,0,0.6,0,0,0,3541,0,245,407,227.6,0,220,2.4,0,0,0,865,517,0,2.4,1,269,3541,466,737,-971,-1585,-2804,480,642
1931,8,8/3/1931,85,0,0.1,0,0,0,3499,0,303,473,227.6,0,238,2.2,0,0,0,873,636,0,2.2,0,330,3499,541,873,-860,-1521,-2626,401,513
1931,8,8/4/1931,85,0,0,0,0,0,3499,0,322,603,227.6,0,242,2.1,0,0,0,890,785,0,2.1,0,460,3499,564,1026,-820,-1408,-2473,341,415
1931,8,8/5/1931,63,0,0,0,0,0,3456,0,334,579,227.6,0,235,2.1,0,0,0,884,751,0,2.1,0,414,3456,569,985,-793,-1436,-2471,351,429
1931,8,8/6/1931,63,0,0,0,0,0,3456,0,315,579,227.6,0,242,2.1,0,0,0,884,732,0,2.1,0,414,3456,557,973,-805,-1436,-2483,355,439
1931,8,8/7/1931,62,0,0,0,0,0,3414,0,436,615,227.6,0,252,2,0,0,0,889,887,0,2,0,449,3414,688,1139,-642,-1394,-2275,300,356
1931,8,8/8/1931,64,0,0,0,0,0,3414,0,511,603,227.6,0,238,1.8,0,0,0,887,952,0,1.8,0,439,3414,749,1190,-583,-1402,-2224,287,334
1931,8,8/9/1931,54,0,0,0,0,0,3372,0,348,628,227.6,0,225,1.8,0,0,0,889,804,0,1.8,0,454,3372,573,1029,-730,-1377,-2343,328,391
1931,8,8/10/1931,70,0,0,0,0,0,3372,0,251,674,227.6,0,242,1.8,0,0,0,898,769,0,1.8,0,516,3372,493,1011,-801,-1324,-2361,334,407
1931,8,8/11/1931,88,0,0,0,0,0,3330,0,315,648,227.6,0,230,1.6,0,0,0,897,825,0,1.6,0,508,3330,545,1055,-723,-1320,-2275,316,376
1931,8,8/12/1931,38,0,0,0,0,0,3330,0,356,701,227.6,0,214,1.8,0,0,0,897,869,0,1.8,0,511,3330,570,1083,-698,-1317,-2247,307,359
1931,8,8/13/1931,44,0,0,0,0,0,3288,0,191,757,227.6,0,210,1.5,0,0,0,905,766,0,1.5,0,573,3288,401,976,-831,-1251,-2312,337,402
1931,8,8/14/1931,66,0,0,0,0,0,3246,0,96,799,227.6,0,200,1.3,0,0,0,914,735,0,1.3,0,637,3246,296,934,-900,-1185,-2312,348,415
1931,8,8/15/1931,61,0,0,0,0,0,3246,0,132,771,227.6,0,202,1.3,0,0,0,909,738,0,1.3,0,604,3246,334,939,-867,-1213,-2307,346,413
1931,8,8/16/1931,48,0,0,0,0,0,3203,0,149,743,227.6,0,230,1.3,0,0,0,904,714,0,1.3,0,563,3203,379,943,-799,-1237,-2260,340,417
1931,8,8/17/1931,60,0,0,0,0,0,3203,0,270,736,227.6,0,216,1.3,0,0,0,905,840,0,1.3,0,568,3203,486,1055,-691,-1233,-2148,304,356
1931,8,8/18/1931,53,0,0,0,0,0,3161,0,315,834,227.6,0,218,1.3,0,0,0,917,976,0,1.3,0,659,3161,533,1193,-605,-1142,-1968,265,302
1931,8,8/19/1931,44,0,0,0,0,0,3119,0,338,883,227.6,0,218,1.5,0,0,0,922,1039,0,1.5,0,699,3119,556,1257,-549,-1095,-1862,248,279
1931,8,8/20/1931,53,0,0,0,0,0,3119,0,330,876,227.6,0,202,1.4,0,0,0,922,1033,0,1.4,0,701,3119,532,1234,-573,-1093,-1885,253,282
1931,8,8/21/1931,62,0,0,0,0,0,3077,0,330,876,227.6,0,212,1.1,0,0,0,923,1042,0,1.1,0,710,3077,542,1253,-535,-1073,-1824,246,275
